user_id,experiment_name,experiment_group,exposure_date,converted,conversion_date,days_to_conversion
U04252,simplified_booking_flow,control,2025-05-12,False,,
U04253,simplified_booking_flow,treatment,2024-11-16,False,,
U04254,simplified_booking_flow,control,2024-07-20,False,,
U04255,simplified_booking_flow,control,2024-10-17,True,2025-02-21,127.0
U04256,simplified_booking_flow,treatment,2024-05-10,False,,
U04257,simplified_booking_flow,treatment,2024-09-22,True,2024-09-29,7.0
U04258,simplified_booking_flow,control,2024-02-05,False,,
U04259,simplified_booking_flow,control,2024-04-05,False,,
U04260,simplified_booking_flow,control,2025-04-16,False,,
U04261,simplified_booking_flow,treatment,2024-02-10,True,2024-02-10,0.0
U04262,simplified_booking_flow,treatment,2024-07-29,True,2024-08-31,33.0
U04263,simplified_booking_flow,treatment,2024-07-02,False,,
U04264,simplified_booking_flow,treatment,2024-04-22,False,,
U04265,simplified_booking_flow,control,2024-03-30,False,,
U04266,simplified_booking_flow,control,2024-11-25,False,,
U04267,simplified_booking_flow,control,2024-11-06,True,2025-03-05,119.0
U04268,simplified_booking_flow,control,2024-01-10,False,,
U04269,simplified_booking_flow,control,2024-01-03,False,,
U04270,simplified_booking_flow,treatment,2025-03-28,False,,
U04271,simplified_booking_flow,control,2024-09-26,False,,
U04272,simplified_booking_flow,treatment,2025-01-10,False,,
U04273,simplified_booking_flow,treatment,2024-09-15,False,,
U04274,simplified_booking_flow,treatment,2024-05-17,True,2024-10-06,142.0
U04275,simplified_booking_flow,control,2024-02-09,True,2024-06-05,117.0
U04276,simplified_booking_flow,control,2024-02-18,True,2024-04-06,48.0
U04277,simplified_booking_flow,treatment,2024-11-22,False,,
U04278,simplified_booking_flow,treatment,2024-02-10,True,2024-02-16,6.0
U04279,simplified_booking_flow,control,2024-05-20,False,,
U04280,simplified_booking_flow,control,2025-05-08,True,2025-05-30,22.0
U04281,simplified_booking_flow,treatment,2025-04-11,False,,
U04282,simplified_booking_flow,treatment,2024-06-22,True,2024-08-03,42.0
U04283,simplified_booking_flow,control,2024-09-04,True,2024-09-16,12.0
U04284,simplified_booking_flow,treatment,2024-01-16,True,2024-02-25,40.0
U04285,simplified_booking_flow,control,2024-07-17,False,,
U04286,simplified_booking_flow,treatment,2024-12-10,False,,
U04287,simplified_booking_flow,treatment,2025-04-24,False,,
U04288,simplified_booking_flow,treatment,2024-02-29,False,,
U04289,simplified_booking_flow,treatment,2025-03-02,False,,
U04290,simplified_booking_flow,control,2024-12-19,True,2025-02-27,70.0
U04291,simplified_booking_flow,treatment,2025-03-08,False,,
U04292,simplified_booking_flow,treatment,2024-01-10,False,,
U04293,simplified_booking_flow,control,2024-06-03,False,,
U04294,simplified_booking_flow,control,2024-05-04,True,2024-07-30,87.0
U04295,simplified_booking_flow,treatment,2025-03-18,False,,
U04296,simplified_booking_flow,treatment,2024-11-17,False,,
U04297,simplified_booking_flow,treatment,2025-05-07,True,2025-05-07,0.0
U04298,simplified_booking_flow,control,2024-09-20,True,2024-09-26,6.0
U04299,simplified_booking_flow,control,2024-01-01,True,2024-01-10,9.0
U04300,simplified_booking_flow,control,2024-10-22,False,,
U04301,simplified_booking_flow,treatment,2024-04-06,False,,
U04302,simplified_booking_flow,control,2024-01-09,False,,
U04303,simplified_booking_flow,treatment,2025-02-22,True,2025-06-27,125.0
U04304,simplified_booking_flow,control,2024-04-08,True,2024-04-21,13.0
U04305,simplified_booking_flow,treatment,2024-08-24,True,2024-08-24,0.0
U04306,simplified_booking_flow,treatment,2024-06-20,True,2024-07-28,38.0
U04307,simplified_booking_flow,control,2024-12-18,False,,
U04308,simplified_booking_flow,treatment,2025-04-16,False,,
U04309,simplified_booking_flow,control,2025-01-30,False,,
U04310,simplified_booking_flow,treatment,2024-06-01,True,2024-06-06,5.0
U04311,simplified_booking_flow,control,2025-04-04,False,,
U04312,simplified_booking_flow,control,2024-07-25,True,2024-10-06,73.0
U04313,simplified_booking_flow,control,2025-05-04,False,,
U04314,simplified_booking_flow,control,2025-01-01,True,2025-02-13,43.0
U04315,simplified_booking_flow,control,2025-01-10,False,,
U04316,simplified_booking_flow,control,2025-01-16,False,,
U04317,simplified_booking_flow,treatment,2024-10-07,True,2025-04-11,186.0
U04318,simplified_booking_flow,control,2024-08-07,False,,
U04319,simplified_booking_flow,control,2024-11-17,False,,
U04320,simplified_booking_flow,control,2024-07-06,False,,
U04321,simplified_booking_flow,control,2024-09-07,False,,
U04322,simplified_booking_flow,control,2024-12-20,False,,
U04323,simplified_booking_flow,treatment,2024-10-06,False,,
U04324,simplified_booking_flow,treatment,2024-04-21,True,2024-06-12,52.0
U04325,simplified_booking_flow,treatment,2024-01-06,False,,
U04326,simplified_booking_flow,treatment,2024-09-20,True,2025-02-23,156.0
U04327,simplified_booking_flow,treatment,2024-03-04,True,2024-08-23,172.0
U04328,simplified_booking_flow,control,2024-03-25,False,,
U04329,simplified_booking_flow,control,2024-10-14,False,,
U04330,simplified_booking_flow,treatment,2025-04-18,False,,
U04331,simplified_booking_flow,control,2024-11-29,True,2025-02-17,80.0
U04332,simplified_booking_flow,treatment,2024-10-09,False,,
U04333,simplified_booking_flow,control,2024-01-21,True,2024-08-31,223.0
U04334,simplified_booking_flow,control,2024-07-01,False,,
U04335,simplified_booking_flow,control,2024-03-14,False,,
U04336,simplified_booking_flow,control,2024-10-23,False,,
U04337,simplified_booking_flow,control,2024-10-27,True,2024-10-29,2.0
U04338,simplified_booking_flow,control,2025-01-02,False,,
U04339,simplified_booking_flow,control,2025-02-10,True,2025-04-21,70.0
U04340,simplified_booking_flow,treatment,2024-12-31,False,,
U04341,simplified_booking_flow,treatment,2024-09-30,False,,
U04342,simplified_booking_flow,control,2025-04-06,False,,
U04343,simplified_booking_flow,control,2024-09-28,False,,
U04344,simplified_booking_flow,control,2024-05-17,False,,
U04345,simplified_booking_flow,control,2024-01-21,False,,
U04346,simplified_booking_flow,control,2024-03-07,False,,
U04347,simplified_booking_flow,treatment,2024-10-27,True,2024-10-27,0.0
U04348,simplified_booking_flow,treatment,2024-02-01,False,,
U04349,simplified_booking_flow,treatment,2025-03-10,False,,
U04350,simplified_booking_flow,treatment,2024-03-02,False,,
U04351,simplified_booking_flow,control,2024-01-16,True,2024-03-02,46.0
U04352,simplified_booking_flow,control,2024-03-07,True,2024-05-28,82.0
U04353,simplified_booking_flow,control,2025-02-11,False,,
U04354,simplified_booking_flow,control,2024-04-05,True,2024-08-24,141.0
U04355,simplified_booking_flow,control,2024-04-14,True,2024-04-14,0.0
U04356,simplified_booking_flow,treatment,2024-05-15,True,2024-05-31,16.0
U04357,simplified_booking_flow,treatment,2025-02-28,False,,
U04358,simplified_booking_flow,treatment,2025-04-21,False,,
U04359,simplified_booking_flow,control,2024-03-03,False,,
U04360,simplified_booking_flow,control,2024-03-28,True,2024-04-19,22.0
U04361,simplified_booking_flow,control,2025-04-24,False,,
U04362,simplified_booking_flow,control,2024-05-30,False,,
U04363,simplified_booking_flow,treatment,2024-09-01,False,,
U04364,simplified_booking_flow,control,2024-04-07,False,,
U04365,simplified_booking_flow,treatment,2025-02-09,False,,
U04366,simplified_booking_flow,treatment,2024-06-09,False,,
U04367,simplified_booking_flow,control,2025-01-09,False,,
U04368,simplified_booking_flow,control,2024-07-23,False,,
U04369,simplified_booking_flow,treatment,2024-12-29,False,,
U04370,simplified_booking_flow,control,2024-06-25,True,2024-07-13,18.0
U04371,simplified_booking_flow,treatment,2024-07-22,False,,
U04372,simplified_booking_flow,treatment,2024-02-06,False,,
U04373,simplified_booking_flow,treatment,2024-10-28,False,,
U04374,simplified_booking_flow,control,2024-11-22,False,,
U04375,simplified_booking_flow,control,2024-05-05,False,,
U04376,simplified_booking_flow,control,2024-12-21,False,,
U04377,simplified_booking_flow,treatment,2024-07-20,True,2025-03-09,232.0
U04378,simplified_booking_flow,control,2025-04-20,False,,
U04379,simplified_booking_flow,treatment,2024-03-01,True,2024-03-30,29.0
U04380,simplified_booking_flow,treatment,2024-06-06,False,,
U04381,simplified_booking_flow,control,2024-10-04,False,,
U04382,simplified_booking_flow,treatment,2024-09-12,False,,
U04383,simplified_booking_flow,treatment,2024-10-28,False,,
U04384,simplified_booking_flow,control,2024-10-16,False,,
U04385,simplified_booking_flow,control,2024-05-01,False,,
U04386,simplified_booking_flow,control,2024-09-10,True,2024-10-05,25.0
U04387,simplified_booking_flow,control,2024-04-30,False,,
U04388,simplified_booking_flow,treatment,2024-10-31,False,,
U04389,simplified_booking_flow,treatment,2024-01-23,True,2024-02-07,15.0
U04390,simplified_booking_flow,treatment,2025-05-09,True,2025-06-17,39.0
U04391,simplified_booking_flow,control,2025-03-18,False,,
U04392,simplified_booking_flow,control,2024-07-08,False,,
U04393,simplified_booking_flow,control,2024-10-14,False,,
U04394,simplified_booking_flow,control,2025-03-09,True,2025-06-24,107.0
U04395,simplified_booking_flow,treatment,2024-07-19,False,,
U04396,simplified_booking_flow,control,2024-04-04,False,,
U04397,simplified_booking_flow,treatment,2024-10-10,False,,
U04398,simplified_booking_flow,control,2025-04-08,False,,
U04399,simplified_booking_flow,treatment,2024-09-17,True,2024-12-04,78.0
U04400,simplified_booking_flow,control,2024-12-23,False,,
U04401,simplified_booking_flow,control,2024-09-05,False,,
U04402,simplified_booking_flow,control,2025-03-26,False,,
U04403,simplified_booking_flow,treatment,2024-09-04,False,,
U04404,simplified_booking_flow,control,2024-08-01,False,,
U04405,simplified_booking_flow,treatment,2025-03-06,False,,
U04406,simplified_booking_flow,control,2025-04-23,False,,
U04407,simplified_booking_flow,control,2024-08-22,True,2024-11-11,81.0
U04408,simplified_booking_flow,control,2024-02-08,False,,
U04409,simplified_booking_flow,treatment,2024-09-06,False,,
U04410,simplified_booking_flow,treatment,2024-06-02,True,2024-09-30,120.0
U04411,simplified_booking_flow,control,2024-11-11,False,,
U04412,simplified_booking_flow,control,2025-04-06,False,,
U04413,simplified_booking_flow,treatment,2024-05-17,False,,
U04414,simplified_booking_flow,treatment,2024-03-19,False,,
U04415,simplified_booking_flow,treatment,2024-10-03,True,2024-11-24,52.0
U04416,simplified_booking_flow,treatment,2024-03-28,True,2024-04-24,27.0
U04417,simplified_booking_flow,control,2024-11-04,False,,
U04418,simplified_booking_flow,control,2025-01-10,False,,
U04419,simplified_booking_flow,treatment,2024-07-31,True,2024-10-17,78.0
U04420,simplified_booking_flow,treatment,2024-10-16,False,,
U04421,simplified_booking_flow,treatment,2024-11-13,True,2024-12-07,24.0
U04422,simplified_booking_flow,treatment,2025-05-07,False,,
U04423,simplified_booking_flow,control,2024-12-27,False,,
U04424,simplified_booking_flow,control,2024-06-24,False,,
U04425,simplified_booking_flow,control,2024-12-01,False,,
U04426,simplified_booking_flow,control,2024-03-13,False,,
U04427,simplified_booking_flow,treatment,2025-04-09,False,,
U04428,simplified_booking_flow,control,2024-01-14,False,,
U04429,simplified_booking_flow,treatment,2024-10-15,True,2024-11-26,42.0
U04430,simplified_booking_flow,treatment,2024-12-04,False,,
U04431,simplified_booking_flow,control,2024-12-16,False,,
U04432,simplified_booking_flow,control,2025-02-15,False,,
U04433,simplified_booking_flow,control,2024-12-11,False,,
U04434,simplified_booking_flow,control,2024-05-30,True,2024-07-20,51.0
U04435,simplified_booking_flow,treatment,2024-01-18,True,2024-07-13,177.0
U04436,simplified_booking_flow,control,2024-06-04,True,2024-07-14,40.0
U04437,simplified_booking_flow,treatment,2024-02-19,True,2024-11-24,279.0
U04438,simplified_booking_flow,control,2025-03-15,False,,
U04439,simplified_booking_flow,treatment,2024-04-02,True,2024-07-08,97.0
U04440,simplified_booking_flow,treatment,2024-12-18,True,2025-03-06,78.0
U04441,simplified_booking_flow,treatment,2025-02-25,False,,
U04442,simplified_booking_flow,control,2024-11-12,True,2024-12-10,28.0
U04443,simplified_booking_flow,control,2024-10-07,False,,
U04444,simplified_booking_flow,control,2024-11-04,False,,
U04445,simplified_booking_flow,treatment,2025-04-14,False,,
U04446,simplified_booking_flow,treatment,2024-09-15,True,2024-09-15,0.0
U04447,simplified_booking_flow,control,2025-03-16,False,,
U04448,simplified_booking_flow,control,2024-02-02,False,,
U04449,simplified_booking_flow,control,2024-05-10,False,,
U04450,simplified_booking_flow,treatment,2024-09-10,False,,
U04451,simplified_booking_flow,treatment,2024-09-13,False,,
U04452,simplified_booking_flow,treatment,2025-04-06,False,,
U04453,simplified_booking_flow,treatment,2025-03-29,True,2025-03-29,0.0
U04454,simplified_booking_flow,control,2025-01-02,False,,
U04455,simplified_booking_flow,treatment,2025-04-28,False,,
U04456,simplified_booking_flow,treatment,2024-09-13,False,,
U04457,simplified_booking_flow,control,2025-04-11,False,,
U04458,simplified_booking_flow,treatment,2025-01-22,False,,
U04459,simplified_booking_flow,control,2024-09-23,False,,
U04460,simplified_booking_flow,treatment,2024-06-06,False,,
U04461,simplified_booking_flow,treatment,2024-03-17,True,2024-03-17,0.0
U04462,simplified_booking_flow,treatment,2024-07-08,False,,
U04463,simplified_booking_flow,treatment,2024-07-06,True,2024-07-06,0.0
U04464,simplified_booking_flow,control,2024-12-23,False,,
U04465,simplified_booking_flow,control,2024-09-29,False,,
U04466,simplified_booking_flow,treatment,2025-03-25,False,,
U04467,simplified_booking_flow,control,2024-04-28,False,,
U04468,simplified_booking_flow,control,2024-04-19,False,,
U04469,simplified_booking_flow,control,2024-06-13,False,,
U04470,simplified_booking_flow,treatment,2024-05-18,True,2024-05-19,1.0
U04471,simplified_booking_flow,treatment,2025-01-07,False,,
U04472,simplified_booking_flow,control,2025-04-11,False,,
U04473,simplified_booking_flow,treatment,2025-03-11,True,2025-03-11,0.0
U04474,simplified_booking_flow,treatment,2025-05-02,False,,
U04475,simplified_booking_flow,treatment,2025-02-23,False,,
U04476,simplified_booking_flow,treatment,2024-10-24,True,2025-01-26,94.0
U04477,simplified_booking_flow,treatment,2025-03-07,False,,
U04478,simplified_booking_flow,treatment,2025-03-04,True,2025-05-15,72.0
U04479,simplified_booking_flow,treatment,2024-02-24,True,2024-06-24,121.0
U04480,simplified_booking_flow,control,2024-04-17,False,,
U04481,simplified_booking_flow,control,2025-03-10,False,,
U04482,simplified_booking_flow,control,2024-04-23,False,,
U04483,simplified_booking_flow,control,2024-07-11,False,,
U04484,simplified_booking_flow,control,2024-09-20,False,,
U04485,simplified_booking_flow,treatment,2024-10-24,False,,
U04486,simplified_booking_flow,control,2025-02-25,False,,
U04487,simplified_booking_flow,control,2024-09-19,False,,
U04488,simplified_booking_flow,treatment,2024-07-31,False,,
U04489,simplified_booking_flow,treatment,2024-04-27,False,,
U04490,simplified_booking_flow,treatment,2024-11-18,True,2024-11-18,0.0
U04491,simplified_booking_flow,control,2024-10-31,False,,
U04492,simplified_booking_flow,control,2024-12-01,True,2025-05-22,172.0
U04493,simplified_booking_flow,treatment,2024-03-08,True,2024-07-20,134.0
U04494,simplified_booking_flow,treatment,2025-02-04,False,,
U04495,simplified_booking_flow,control,2025-02-18,False,,
U04496,simplified_booking_flow,treatment,2024-10-14,False,,
U04497,simplified_booking_flow,treatment,2024-09-17,False,,
U04498,simplified_booking_flow,control,2024-01-03,False,,
U04499,simplified_booking_flow,treatment,2024-06-17,True,2024-10-19,124.0
U04500,simplified_booking_flow,treatment,2024-05-23,False,,
U04501,simplified_booking_flow,control,2024-10-22,True,2024-10-23,1.0
U04502,simplified_booking_flow,control,2024-11-01,False,,
U04503,simplified_booking_flow,treatment,2024-02-16,True,2024-02-23,7.0
U04504,simplified_booking_flow,control,2025-02-23,False,,
U04505,simplified_booking_flow,control,2024-08-15,True,2024-09-15,31.0
U04506,simplified_booking_flow,control,2024-05-30,False,,
U04507,simplified_booking_flow,control,2025-01-30,False,,
U04508,simplified_booking_flow,treatment,2025-04-27,False,,
U04509,simplified_booking_flow,treatment,2024-03-26,False,,
U04510,simplified_booking_flow,control,2024-04-13,False,,
U04511,simplified_booking_flow,treatment,2024-05-27,True,2024-05-27,0.0
U04512,simplified_booking_flow,control,2024-12-08,False,,
U04513,simplified_booking_flow,treatment,2025-02-07,False,,
U04514,simplified_booking_flow,control,2024-08-03,False,,
U04515,simplified_booking_flow,control,2024-03-09,False,,
U04516,simplified_booking_flow,control,2025-02-13,True,2025-04-27,73.0
U04517,simplified_booking_flow,control,2024-06-28,False,,
U04518,simplified_booking_flow,control,2024-10-04,False,,
U04519,simplified_booking_flow,control,2024-04-05,False,,
U04520,simplified_booking_flow,control,2024-07-14,False,,
U04521,simplified_booking_flow,treatment,2024-03-18,True,2024-04-14,27.0
U04522,simplified_booking_flow,treatment,2025-04-11,True,2025-05-05,24.0
U04523,simplified_booking_flow,treatment,2025-04-25,False,,
U04524,simplified_booking_flow,treatment,2024-02-23,True,2024-03-20,26.0
U04525,simplified_booking_flow,treatment,2025-03-22,False,,
U04526,simplified_booking_flow,treatment,2024-11-30,False,,
U04527,simplified_booking_flow,treatment,2024-04-14,False,,
U04528,simplified_booking_flow,control,2024-10-22,False,,
U04529,simplified_booking_flow,control,2024-06-10,False,,
U04530,simplified_booking_flow,treatment,2025-02-23,False,,
U04531,simplified_booking_flow,treatment,2024-01-13,True,2024-01-16,3.0
U04532,simplified_booking_flow,control,2024-11-09,False,,
U04533,simplified_booking_flow,treatment,2024-08-02,True,2024-12-27,147.0
U04534,simplified_booking_flow,control,2024-09-20,False,,
U04535,simplified_booking_flow,control,2024-03-10,True,2024-04-09,30.0
U04536,simplified_booking_flow,control,2024-12-30,False,,
U04537,simplified_booking_flow,control,2025-02-22,False,,
U04538,simplified_booking_flow,control,2024-03-12,False,,
U04539,simplified_booking_flow,treatment,2025-03-23,False,,
U04540,simplified_booking_flow,control,2024-10-24,False,,
U04541,simplified_booking_flow,treatment,2025-02-12,False,,
U04542,simplified_booking_flow,treatment,2025-03-26,False,,
U04543,simplified_booking_flow,treatment,2024-09-07,False,,
U04544,simplified_booking_flow,control,2024-03-05,False,,
U04545,simplified_booking_flow,treatment,2025-04-19,False,,
U04546,simplified_booking_flow,control,2024-01-13,False,,
U04547,simplified_booking_flow,treatment,2024-06-06,False,,
U04548,simplified_booking_flow,treatment,2024-02-05,False,,
U04549,simplified_booking_flow,treatment,2024-01-17,False,,
U04550,simplified_booking_flow,control,2024-01-09,True,2024-05-03,115.0
U04551,simplified_booking_flow,treatment,2024-04-19,False,,
U04552,simplified_booking_flow,treatment,2024-07-31,False,,
U04553,simplified_booking_flow,treatment,2024-12-06,False,,
U04554,simplified_booking_flow,treatment,2024-03-27,True,2024-09-09,166.0
U04555,simplified_booking_flow,treatment,2024-01-26,False,,
U04556,simplified_booking_flow,treatment,2024-06-02,True,2024-06-04,2.0
U04557,simplified_booking_flow,treatment,2024-03-20,False,,
U04558,simplified_booking_flow,control,2024-12-19,False,,
U04559,simplified_booking_flow,treatment,2024-10-20,True,2024-10-20,0.0
U04560,simplified_booking_flow,treatment,2025-02-18,True,2025-03-19,29.0
U04561,simplified_booking_flow,control,2025-03-29,False,,
U04562,simplified_booking_flow,control,2024-07-05,True,2024-08-04,30.0
U04563,simplified_booking_flow,treatment,2025-03-22,True,2025-06-17,87.0
U04564,simplified_booking_flow,treatment,2024-06-24,True,2025-02-01,222.0
U04565,simplified_booking_flow,treatment,2025-01-25,True,2025-02-15,21.0
U04566,simplified_booking_flow,control,2024-11-27,False,,
U04567,simplified_booking_flow,treatment,2024-08-21,True,2024-11-22,93.0
U04568,simplified_booking_flow,control,2025-03-02,False,,
U04569,simplified_booking_flow,treatment,2024-08-05,False,,
U04570,simplified_booking_flow,control,2024-07-30,False,,
U04571,simplified_booking_flow,control,2025-03-20,False,,
U04572,simplified_booking_flow,treatment,2024-01-17,False,,
U04573,simplified_booking_flow,treatment,2024-11-27,False,,
U04574,simplified_booking_flow,control,2024-06-27,False,,
U04575,simplified_booking_flow,treatment,2024-02-17,False,,
U04576,simplified_booking_flow,control,2024-03-03,False,,
U04577,simplified_booking_flow,control,2024-11-23,True,2024-12-12,19.0
U04578,simplified_booking_flow,control,2024-04-18,True,2024-08-01,105.0
U04579,simplified_booking_flow,treatment,2024-01-31,False,,
U04580,simplified_booking_flow,treatment,2024-05-06,False,,
U04581,simplified_booking_flow,treatment,2025-05-10,True,2025-05-22,12.0
U04582,simplified_booking_flow,treatment,2024-03-21,False,,
U04583,simplified_booking_flow,control,2024-11-24,False,,
U04584,simplified_booking_flow,treatment,2024-08-20,True,2024-09-17,28.0
U04585,simplified_booking_flow,control,2024-06-12,True,2024-06-22,10.0
U04586,simplified_booking_flow,treatment,2024-02-03,False,,
U04587,simplified_booking_flow,treatment,2024-02-23,False,,
U04588,simplified_booking_flow,treatment,2025-01-19,False,,
U04589,simplified_booking_flow,control,2024-02-17,False,,
U04590,simplified_booking_flow,control,2024-08-03,False,,
U04591,simplified_booking_flow,treatment,2025-02-03,True,2025-06-11,128.0
U04592,simplified_booking_flow,control,2025-04-03,False,,
U04593,simplified_booking_flow,treatment,2024-08-11,False,,
U04594,simplified_booking_flow,treatment,2024-09-15,False,,
U04595,simplified_booking_flow,treatment,2024-03-28,True,2024-03-28,0.0
U04596,simplified_booking_flow,treatment,2025-04-26,False,,
U04597,simplified_booking_flow,control,2024-04-01,False,,
U04598,simplified_booking_flow,control,2024-01-20,False,,
U04599,simplified_booking_flow,control,2024-02-25,True,2024-04-27,62.0
U04600,simplified_booking_flow,treatment,2024-10-21,False,,
U04601,simplified_booking_flow,treatment,2024-05-09,True,2024-08-07,90.0
U04602,simplified_booking_flow,treatment,2025-03-17,True,2025-06-06,81.0
U04603,simplified_booking_flow,control,2025-02-22,False,,
U04604,simplified_booking_flow,control,2024-05-01,True,2025-02-13,288.0
U04605,simplified_booking_flow,control,2024-03-05,False,,
U04606,simplified_booking_flow,treatment,2024-04-25,False,,
U04607,simplified_booking_flow,control,2024-07-26,True,2024-08-23,28.0
U04608,simplified_booking_flow,treatment,2025-02-11,False,,
U04609,simplified_booking_flow,control,2024-12-13,False,,
U04610,simplified_booking_flow,control,2024-04-14,False,,
U04611,simplified_booking_flow,treatment,2025-05-09,False,,
U04612,simplified_booking_flow,control,2024-12-08,False,,
U04613,simplified_booking_flow,control,2024-11-01,False,,
U04614,simplified_booking_flow,treatment,2024-02-20,False,,
U04615,simplified_booking_flow,control,2025-05-02,True,2025-06-08,37.0
U04616,simplified_booking_flow,treatment,2024-09-18,True,2024-10-02,14.0
U04617,simplified_booking_flow,treatment,2024-09-14,False,,
U04618,simplified_booking_flow,treatment,2024-12-13,False,,
U04619,simplified_booking_flow,treatment,2024-05-16,False,,
U04620,simplified_booking_flow,treatment,2024-02-18,True,2024-04-30,72.0
U04621,simplified_booking_flow,control,2024-03-28,False,,
U04622,simplified_booking_flow,treatment,2024-12-12,False,,
U04623,simplified_booking_flow,control,2024-01-23,True,2024-01-23,0.0
U04624,simplified_booking_flow,treatment,2024-08-05,False,,
U04625,simplified_booking_flow,treatment,2025-02-11,True,2025-05-24,102.0
U04626,simplified_booking_flow,control,2024-07-02,False,,
U04627,simplified_booking_flow,treatment,2024-09-10,True,2024-09-18,8.0
U04628,simplified_booking_flow,treatment,2025-04-15,False,,
U04629,simplified_booking_flow,control,2025-04-21,False,,
U04630,simplified_booking_flow,control,2025-02-19,False,,
U04631,simplified_booking_flow,control,2024-05-07,True,2024-05-07,0.0
U04632,simplified_booking_flow,control,2025-03-29,False,,
U04633,simplified_booking_flow,control,2024-04-10,False,,
U04634,simplified_booking_flow,control,2024-09-12,False,,
U04635,simplified_booking_flow,control,2024-05-12,False,,
U04636,simplified_booking_flow,treatment,2024-04-11,False,,
U04637,simplified_booking_flow,treatment,2024-01-28,True,2024-02-08,11.0
U04638,simplified_booking_flow,control,2024-09-10,False,,
U04639,simplified_booking_flow,control,2025-04-20,True,2025-06-13,54.0
U04640,simplified_booking_flow,control,2024-09-04,False,,
U04641,simplified_booking_flow,treatment,2024-08-10,True,2024-10-07,58.0
U04642,simplified_booking_flow,treatment,2025-03-30,False,,
U04643,simplified_booking_flow,treatment,2024-09-16,False,,
U04644,simplified_booking_flow,control,2025-01-26,False,,
U04645,simplified_booking_flow,treatment,2024-02-09,True,2024-05-17,98.0
U04646,simplified_booking_flow,treatment,2025-03-10,False,,
U04647,simplified_booking_flow,treatment,2024-02-23,False,,
U04648,simplified_booking_flow,control,2024-02-14,False,,
U04649,simplified_booking_flow,treatment,2025-01-30,True,2025-02-05,6.0
U04650,simplified_booking_flow,control,2024-05-20,False,,
U04651,simplified_booking_flow,treatment,2024-04-23,True,2024-06-19,57.0
U04652,simplified_booking_flow,treatment,2024-12-12,False,,
U04653,simplified_booking_flow,treatment,2025-02-01,False,,
U04654,simplified_booking_flow,treatment,2024-01-06,True,2024-02-04,29.0
U04655,simplified_booking_flow,treatment,2024-10-11,True,2024-10-18,7.0
U04656,simplified_booking_flow,treatment,2024-04-10,True,2024-06-01,52.0
U04657,simplified_booking_flow,treatment,2024-05-23,True,2024-05-23,0.0
U04658,simplified_booking_flow,treatment,2025-03-08,False,,
U04659,simplified_booking_flow,treatment,2024-12-03,False,,
U04660,simplified_booking_flow,treatment,2024-02-08,True,2024-05-21,103.0
U04661,simplified_booking_flow,control,2025-04-28,False,,
U04662,simplified_booking_flow,treatment,2024-06-29,True,2024-06-30,1.0
U04663,simplified_booking_flow,control,2024-03-15,False,,
U04664,simplified_booking_flow,control,2024-04-11,False,,
U04665,simplified_booking_flow,treatment,2024-09-20,True,2025-04-07,199.0
U04666,simplified_booking_flow,control,2024-05-25,False,,
U04667,simplified_booking_flow,control,2024-10-10,True,2024-10-10,0.0
U04668,simplified_booking_flow,treatment,2024-01-17,False,,
U04669,simplified_booking_flow,control,2025-02-22,True,2025-02-22,0.0
U04670,simplified_booking_flow,control,2024-03-18,False,,
U04671,simplified_booking_flow,treatment,2024-07-27,True,2024-07-27,0.0
U04672,simplified_booking_flow,treatment,2024-02-04,True,2024-02-15,11.0
U04673,simplified_booking_flow,treatment,2025-04-12,False,,
U04674,simplified_booking_flow,control,2025-04-09,False,,
U04675,simplified_booking_flow,control,2025-02-13,False,,
U04676,simplified_booking_flow,control,2024-11-05,False,,
U04677,simplified_booking_flow,treatment,2024-07-14,True,2024-10-17,95.0
U04678,simplified_booking_flow,control,2024-06-19,False,,
U04679,simplified_booking_flow,treatment,2024-05-24,False,,
U04680,simplified_booking_flow,treatment,2024-12-25,False,,
U04681,simplified_booking_flow,treatment,2024-02-11,False,,
U04682,simplified_booking_flow,treatment,2024-04-05,True,2024-05-27,52.0
U04683,simplified_booking_flow,control,2024-12-18,False,,
U04684,simplified_booking_flow,treatment,2025-02-14,False,,
U04685,simplified_booking_flow,control,2024-04-13,False,,
U04686,simplified_booking_flow,control,2025-03-28,False,,
U04687,simplified_booking_flow,treatment,2024-10-05,False,,
U04688,simplified_booking_flow,treatment,2025-04-25,False,,
U04689,simplified_booking_flow,treatment,2025-03-25,True,2025-03-25,0.0
U04690,simplified_booking_flow,treatment,2025-02-06,False,,
U04691,simplified_booking_flow,control,2024-11-17,True,2024-12-11,24.0
U04692,simplified_booking_flow,control,2024-07-31,False,,
U04693,simplified_booking_flow,control,2024-12-12,True,2024-12-20,8.0
U04694,simplified_booking_flow,treatment,2024-04-16,False,,
U04695,simplified_booking_flow,control,2025-03-06,False,,
U04696,simplified_booking_flow,control,2024-06-02,True,2024-06-22,20.0
U04697,simplified_booking_flow,treatment,2024-08-01,False,,
U04698,simplified_booking_flow,treatment,2024-04-19,False,,
U04699,simplified_booking_flow,control,2024-09-09,False,,
U04700,simplified_booking_flow,control,2024-03-23,False,,
U04701,simplified_booking_flow,control,2025-01-28,False,,
U04702,simplified_booking_flow,control,2024-02-20,False,,
U04703,simplified_booking_flow,treatment,2025-03-07,False,,
U04704,simplified_booking_flow,treatment,2024-03-06,False,,
